,Age,EducationLevel,NumDependents,Latitude,Longitude,Terrorism,UserTenure,Gender_Male,Occupation_Retired,Occupation_Student,Occupation_Unemployed,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,TransactionLocation_BRISBANE,TransactionLocation_CANBERRA,TransactionLocation_DARWIN,TransactionLocation_HOBART,TransactionLocation_MELBOURNE,TransactionLocation_PERTH,TransactionLocation_SYDNEY,DeviceType_Mobile,DeviceType_Tablet,TransactionType_Purchase,TransactionType_Transfer,TransactionType_Withdrawal,GiftsTransaction_AUD_equivalent,Income_AUD_equivalent,Expenditure_AUD_equivalent,TransactionAmount_AUD_equivalent,Year,Month,Day,IsFraud
146,43,1,0,-20.917574,142.702789,False,27,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8868.8236,98591.51,45012.58,457.89,2023,8,22,no
147,37000,0,4,-19.491411,132.550964,False,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7064.5848,60533.82,23263.38,856.79,2023,2,8,yes
148,21,0,3,-37.0201,144.9646,False,81,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,5396.0564,56790.09,26395.75,75.97,2023,8,7,no
149,36,1,1,-31.840233,145.612793,False,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2881.298,31085.96,24442.08,303.99,2023,9,24,no
150,38,0,2,-20.917574,142.702789,False,113,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,23383.015600000002,132582.99,85989.99,463.64,2023,10,2,yes
151,25,1,0,-25.042261,117.793221,False,71,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,7088.6143999999995,74214.23,45802.87,58.35,2023,4,8,no
152,43,1,4,-37.0201,144.9646,False,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3822.8624,91905.33,37311.17,17.51,2023,12,1,no
153,36,0,1,-37.0201,144.9646,False,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4365.8216,58728.47,29341.99,47.04,2023,5,20,no
154,45,0,0,-20.917574,142.702789,False,31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,933.8616,67453.51,25363.89,6.54,2023,2,5,yes
155,24,3,2,-20.917574,142.702789,False,70,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,8437.0748,73983.99,58293.72,12.27,2023,11,7,no
156,27,2,4,-30.000233,136.209152,True,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1118.5916,84106.84,55887.65,665.13,2023,6,21,no
157,51,1,4,-31.840233,145.612793,True,71,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,770.0056,52050.54,30280.97,5.97,2023,4,28,no
158,19,2,0,-37.0201,144.9646,False,26,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,43.4924,52709.49,38608.85,299.98,2023,11,19,yes
159,35,0,1,-31.840233,145.612793,True,22,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,22229.78,113620.49,132464.14,186.05,2023,12,16,no
160,42,2,4,-25.042261,117.793221,False,119,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,341.4124,37293.59,28801.64,181.59,2023,6,9,no
161,33,1,1,-20.917574,142.702789,False,64,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2060.45,40625.87,30065.33,236.76,2023,12,19,yes
162,47,1,0,-41.640079,146.315918,True,112,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3814.4148,114754.4,37277.29,42.49,2023,12,16,no
163,-30,0,1,-31.840233,145.612793,False,30,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,444.9396,113681.03,46558.63,641.77,2023,12,29,no
164,28,1,0,-25.042261,117.793221,False,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3556.32,68536.42,118073.14,273.37,2023,4,2,no
165,46,3,0,-37.0201,144.9646,True,45,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,577.26,84994.88,47949.823899999996,895.46,2023,11,28,no
166,48,2,0,-31.840233,145.612793,False,64,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17063.662,137184.57,89654.01,354.79,2023,12,23,yes
167,18,0,1,-20.917574,142.702789,False,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,586.6084000000001,45854.41,29602.58,271.62,2023,6,18,no
168,-39,0,4,-20.917574,142.702789,False,113,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5322.321199999999,78490.39,27629.49,20.61,2023,3,19,yes
169,32,2,3,-20.917574,142.702789,True,57,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8671.0204,70046.57,36831.96,38.86,2023,10,24,no
170,47,0,0,-20.917574,142.702789,False,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22180.242000000002,123115.91,94305.76,70.97,2023,9,13,no
171,24,1,3,-25.042261,117.793221,False,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1663.5304,49732.02,24768.98,119.29,2023,9,1,no
172,30,2,3,-20.917574,142.702789,False,80,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2351.5296,128237.43,89620.14,180.01,2023,5,22,no
173,42,0,2,-37.0201,144.9646,False,74,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3875.2336,37704.2,13111.78,665.95,2023,8,6,no
174,44,1,3,-31.840233,145.612793,False,98,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4878.1852,68791.04,31602.09,94.53,2023,12,5,yes
175,40,0,4,-37.0201,144.9646,False,69,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20729.430399999997,138757.59,65250.06,7.03,2023,3,3,yes
176,18,0,3,-31.840233,145.612793,False,76,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5567.4583999999995,71671.95,39393.75,885.06,2023,10,31,no
177,31,1,2,-25.042261,117.793221,True,76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26299.65,149233.06,242719.65,43.57,2023,8,31,no
178,34,0,4,-37.0201,144.9646,False,104,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9740.6316,54919.07,39169.49,22.41,2023,3,5,no
179,37,1,3,-31.840233,145.612793,True,48,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,15967.453599999999,66085.25,35902.49,23.66,2023,10,9,no
180,22,0,4,-20.917574,142.702789,False,65,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,164.0128,56185.17,40287.08,14.64,2023,7,22,no
181,51,0,2,-31.840233,145.612793,False,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1590.442,34986.71,17067.86,123.85,2023,5,23,yes
182,32,1,4,-20.917574,142.702789,True,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6592.93,72969.9,40346.5502,203.06889999999999,2023,12,27,no
183,19,1,0,-37.0201,144.9646,False,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8158.2844000000005,52843.32,22065.94,370.94,2023,8,14,no
184,35,0,1,-37.0201,144.9646,True,74,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10345.8796,39790.35,24975.5,163.3,2023,5,31,yes
185,47,2,4,-37.0201,144.9646,False,36,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4640.8292,115622.02,51417.79,728.62,2023,12,28,no
186,45,1,4,-20.917574,142.702789,False,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,8843.6964,132770.64,75137.54,23.55,2023,10,24,no
187,-26,0,1,-20.917574,142.702789,True,65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,183.456,44479.82,16286.67,3742.14,2023,12,20,yes
188,42,1,1,-37.0201,144.9646,True,103,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3475.0212,42207.23,19392.19,125.51,2023,11,17,no
189,18000,0,1,-31.840233,145.612793,False,47,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3362.184,55992.44,29557.61,271.06,2023,10,31,no
190,-59,0,2,-31.840233,145.612793,True,20,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7275.422,72703.33,54840.41,397.07,2023,10,21,no
191,42,1,1,-25.042261,117.793221,True,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1840.8516,47217.99,35518.66,827.79,2023,11,9,no
192,52,0,2,-30.000233,136.209152,True,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4318.9580000000005,126800.57,79309.53,160.47,2023,3,20,no
193,35,0,1,-31.840233,145.612793,False,58,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,10262.0896,116971.7,54260.98,79.87,2023,12,21,yes
194,28,0,1,-20.917574,142.702789,False,95,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,492.6852,35032.3,27686.24,563.47,2023,8,8,yes
195,-45,1,4,-20.917574,142.702789,False,20,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,8843.6964,132770.64,75137.54,39.25,2023,11,8,no
196,28,0,1,-37.0201,144.9646,True,106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3218.75,36912.14,57943.69,185.57,2023,2,24,no
197,24,2,0,-25.042261,117.793221,False,66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20882.4476,98805.67,32539.39,532.54,2023,12,16,yes
198,36,1,1,-37.0201,144.9646,False,97,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3270.652,34637.42,19426.85,222.49,2023,12,7,no
199,45,2,3,-25.042261,117.793221,False,33,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3200.8172,83421.04,51049.18,338.51,2023,8,21,no
200,39,0,4,-37.0201,144.9646,False,19,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2379.9692,61284.85,36604.93,21.56,2023,10,29,no
201,30,0,3,-20.917574,142.702789,True,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,136.8472,25293.22,15191.48,85.77,2023,11,28,no
202,41,1,1,-37.0201,144.9646,False,88,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,15669.55,56919.52,23228.689399999996,174.05319999999998,2023,9,6,no
203,30,2,4,-41.640079,146.315918,True,66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4699.5704,47028.29,15125.09,475.44,2023,12,16,yes
204,40,0,3,-37.0201,144.9646,False,85,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,18659.18,128795.4,68450.3241,8.8847,2023,5,23,yes
205,21,0,3,-31.840233,145.612793,True,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,367.73,29268.56,22425.0689,454.92,2023,8,11,no
206,-21,1,4,-20.917574,142.702789,False,66,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3126.69,58066.13,25929.86,177.67,2023,10,13,yes
207,33,2,0,-37.0201,144.9646,False,91,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,14056.4928,57548.45,45386.3,85.79,2023,9,14,no
208,24,2,2,-37.0201,144.9646,True,61,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,19537.95,98884.26,182280.82,32.2342,2023,7,25,no
209,41,1,4,-20.917574,142.702789,False,27,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1052.912,27883.21,21519.37,51.0,2023,12,5,no
210,28,0,1,-20.917574,142.702789,False,95,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,492.6852,35032.3,27686.24,732.43,2023,10,18,no
211,19,1,1,-41.640079,146.315918,False,54,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5546.05,78246.41,62347.9743,464.89,2023,10,5,no
212,18000,1,1,-25.042261,117.793221,False,89,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,5572.2996,63402.01,20934.89,319.21,2023,12,12,no
213,29,2,2,-25.042261,117.793221,False,70,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,10842.9552,51628.44,34649.01,51.9,2023,8,19,yes
214,31,1,0,-37.0201,144.9646,False,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2910.8,67766.34,56371.51,457.6502,2023,7,11,yes
215,18,1,3,-20.917574,142.702789,False,117,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,34.2412,53376.26,35148.54,203.22,2023,10,5,no
216,18,0,3,-37.0201,144.9646,False,34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6419.6467999999995,70666.4,54694.39,118.77,2023,12,9,no
217,36,1,2,-20.917574,142.702789,True,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,492.548,62333.09,34784.86,126.17,2023,4,16,no
218,38,2,2,-20.917574,142.702789,False,102,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3083.3151999999995,48759.1,29060.22,16.97,2023,9,25,no
219,35,1,3,-31.840233,145.612793,True,49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10911.712,174007.38,123045.97,4.27,2023,11,25,yes
220,44,2,0,-20.917574,142.702789,False,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1281.5,28983.41,47065.18,74.90289999999999,2023,6,14,no
221,47,2,4,-37.0201,144.9646,False,61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1154.52,20368.51,39940.57,151.05,2023,5,4,no
222,19,2,3,-37.0201,144.9646,False,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1707.9635999999998,54426.08,30808.35,39.11,2023,2,25,no
223,34,0,4,-30.000233,136.209152,False,93,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,667.6936000000001,34841.67,26281.92,1609.56,2023,12,19,no
224,36,2,0,-20.917574,142.702789,False,119,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,10105.9756,36707.7,13122.32,14.81,2023,6,4,no
225,64,0,1,-20.917574,142.702789,False,18,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5560.343599999999,50238.62,15645.18,59.7,2023,7,19,no
226,37,0,4,-31.840233,145.612793,False,45,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,7264.4852,122924.6,46164.61,114.39,2023,12,21,no
227,32000,0,4,-31.840233,145.612793,True,67,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5618.4576,55167.16,18380.59,83.0,2023,10,2,yes
228,36,0,1,-37.0201,144.9646,True,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,196.196,39044.37,19199.22,369.71,2023,3,29,no
229,32,1,4,-31.840233,145.612793,False,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16200.752400000001,81674.91,42317.6,177.88,2023,5,10,no
230,18,1,2,-37.0201,144.9646,False,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2241.9264,45746.95,14432.29,5444.32,2023,8,29,yes
231,18,1,3,-25.042261,117.793221,False,24,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,343.18,44484.58,49952.21,133.1926,2023,9,28,no
232,37,2,2,-37.0201,144.9646,False,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3730.272,70584.77,38520.51,22.73,2023,11,26,no
233,48,1,2,-25.042261,117.793221,False,71,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6130.8,77835.38,54963.27569999999,33.9603,2023,12,24,no
234,45,2,3,-37.0201,144.9646,False,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6504.946,68837.36,47368.95,668.65,2023,12,11,no
235,18,1,1,-37.0201,144.9646,True,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26801.8632,142958.9,67151.56,58.63,2023,12,22,no
236,35,0,1,-31.840233,145.612793,True,22,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22229.78,113620.49,54310.2974,95.571,2023,12,20,no
237,41,1,2,-30.000233,136.209152,False,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2371.6196,34480.49,20421.39,209.96,2023,10,25,no
238,39000,2,3,-31.840233,145.612793,False,55,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,406.5628,32462.58,19999.97,120.97,2023,6,30,yes
239,26,0,4,-20.917574,142.702789,False,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,11292.3832,124083.16,61636.1,100.75,2023,12,17,no
240,-34,0,4,-37.0201,144.9646,False,42,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1030.274,146124.81,90879.87,21.38,2023,12,7,no
241,-38,2,0,-35.473469,149.012375,False,102,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1080.6852,46999.47,34339.15,38.28,2023,8,10,no
242,37,0,3,-25.042261,117.793221,False,74,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,14251.042399999998,71982.25,46298.02,214.75,2023,11,6,yes
243,26000,0,1,-19.491411,132.550964,False,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5457.9728,121859.74,56197.79,60.9,2023,3,11,no
244,29,1,0,-37.0201,144.9646,True,91,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7046.1608,74634.5,50948.34,56.6,2023,8,30,no
245,18,2,0,-30.000233,136.209152,False,38,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7903.484399999999,60471.5,43810.34,105.89,2023,2,8,no
246,44,2,0,-37.0201,144.9646,False,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,20869.2176,74227.31,32245.84,13.14,2023,2,8,yes
247,27,1,1,-37.0201,144.9646,False,114,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5809.2048,114987.66,53336.92,61.22,2023,5,31,yes
248,-39,1,1,-31.840233,145.612793,False,118,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1309.7896,36377.7,16728.84,141.43,2023,12,19,no
249,24,1,1,-20.917574,142.702789,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7585.592,38868.3,19356.77,1989.43,2023,5,9,no
250,-39,1,2,-31.840233,145.612793,True,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2502.9004,39544.4,29216.06,46.58,2023,7,7,no
251,33,0,3,-37.0201,144.9646,False,51,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6358.2988000000005,59674.74,21306.69,60.07,2023,3,3,yes
252,35,0,0,-35.473469,149.012375,False,95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3654.9492,42912.34,27697.02,519.49,2023,7,13,no
253,18,1,4,-20.917574,142.702789,False,63,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2914.5396,69045.56,32280.44,311.26,2023,8,5,no
254,-34,2,4,-35.473469,149.012375,False,79,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,583.7664,44122.75,32230.72,49.03,2023,12,21,no
255,31,0,0,-37.0201,144.9646,True,38,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,138.87,53058.02,18950.5362,420.83,2023,5,4,no
256,42,1,4,-25.042261,117.793221,False,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2274.9524,70964.23,49823.4,566.16,2023,12,25,no
257,46,0,0,-37.0201,144.9646,False,39,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4185.5408,71352.98,34587.79,284.15,2023,10,8,no
258,53,2,1,-31.840233,145.612793,True,63,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,19351.334799999997,110400.95,76303.62,49.29,2023,8,14,no
259,23,2,2,-37.0201,144.9646,True,65,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1882.27,54856.77,86224.49,659.7309999999999,2023,12,28,no
260,22,1,0,-25.042261,117.793221,False,56,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,26873.2072,92054.03,39790.02,230.14,2023,9,4,no
261,41,1,1,-37.0201,144.9646,False,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,310.43,43793.7,16272.133299999998,45.4813,2023,2,18,yes
262,40,0,4,-37.0201,144.9646,False,69,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20729.430399999997,138757.59,65250.06,11.24,2023,3,3,yes
263,33,1,4,-37.0201,144.9646,False,95,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,12067.53,68092.8,101820.16,140.7202,2023,3,19,no
264,35,0,2,-37.0201,144.9646,True,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3060.3048000000003,40298.36,16233.69,261.28,2023,2,9,no
265,21,1,2,-37.0201,144.9646,False,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16336.93,99946.54,60379.96609999999,35.829899999999995,2023,9,10,no
266,47,1,3,-37.0201,144.9646,False,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4663.271199999999,50683.07,36329.15,59.81,2023,8,20,yes
267,23,1,2,-31.840233,145.612793,False,115,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,11479.7396,86165.4,46561.87,93.11,2023,11,11,no
268,50,3,2,-20.917574,142.702789,False,40,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,182.8288,89846.38,39228.58,137.32,2023,11,30,no
269,22,0,0,-31.840233,145.612793,False,47,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3588.5836,64961.44,32856.25,280.32,2023,11,22,yes
270,36,1,2,-37.0201,144.9646,False,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11147.402,143001.74,60051.58,373.27,2023,5,18,yes
271,30,0,3,-31.840233,145.612793,False,69,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1129.156,29378.27,11911.98,1786.68,2023,12,14,no
272,31000,0,3,-31.840233,145.612793,False,111,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,17488.7468,88232.42,28090.7,66.5,2023,4,13,no
273,37,1,0,-31.840233,145.612793,False,49,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1631.8175999999999,39336.24,23507.02,318.55,2023,3,10,no
274,30,1,0,-37.0201,144.9646,False,45,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3784.16,45922.48,20541.7626,501.78,2023,11,14,no
275,33,1,3,-37.0201,144.9646,False,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2461.6424,29990.44,17712.86,1134.66,2023,12,15,no
276,29,0,1,-31.840233,145.612793,True,113,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,6223.274399999999,130128.28,60577.22,409.52,2023,12,21,no
277,33,1,4,-20.917574,142.702789,False,97,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6933.7156,74235.66,33304.59,207.58,2023,5,13,no
278,34,0,2,-31.840233,145.612793,False,96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,528.9843999999999,68843.03,39959.08,26.1,2023,9,27,no
279,30,1,0,-31.840233,145.612793,False,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2076.59,60886.95,58141.6,384.44469999999995,2023,7,31,yes
280,59,2,3,-37.0201,144.9646,False,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4775.0304,80659.08,39198.42,9434.74,2023,6,10,yes
281,18,2,4,-31.840233,145.612793,True,97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9652.8236,121128.13,76518.92,1465.23,2023,8,29,no
282,46,2,4,-35.473469,149.012375,False,44,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,364.40319999999997,60674.34,28167.6,40.29,2023,8,18,yes
283,36,0,2,-31.840233,145.612793,True,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2232.8516,31972.59,20593.55,90.96,2023,11,6,no
284,29,0,0,-20.917574,142.702789,True,117,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,7686.1988,77392.3,34752.0,26.67,2023,9,24,yes
285,39,0,4,-25.042261,117.793221,False,12,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2039.3016,53320.92,32024.32,52.91,2023,7,28,yes
286,18,1,3,-25.042261,117.793221,False,49,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,9261.43,90169.8,130764.72,22.19,2023,12,11,no
287,25,2,2,-20.917574,142.702789,False,108,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3115.05,76801.0,128124.15,127.75,2023,1,28,yes
288,22,3,0,-30.000233,136.209152,False,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3105.8551999999995,64312.57,40530.11,313.86,2023,11,13,yes
289,-42,2,2,-25.042261,117.793221,True,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8823.3516,66526.59,45635.28,87.97,2023,10,6,no
290,40,2,1,-31.840233,145.612793,True,55,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4001.5948000000003,52217.02,18723.63,233.19,2023,12,10,no
291,33,1,3,-31.840233,145.612793,False,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2995.5072,88656.15,68250.06,13.72,2023,1,23,yes
292,34,1,0,-25.042261,117.793221,False,105,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11518.66,48811.06,65783.73,389.42,2023,7,13,no
293,30,1,1,-37.0201,144.9646,False,65,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4101.6136,36180.67,17201.36,96.12,2023,4,14,yes
294,47,0,2,-37.0201,144.9646,False,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1754.35,68663.36,80044.56,7.93,2023,11,13,no
295,29,0,2,-20.917574,142.702789,False,26,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4607.705199999999,77729.72,34103.7,366.09,2023,11,20,no
